grupo_revision,id_objeto,titulo_original,cultura,clasificacion_original,material_original,puntaje_filtro,revision_visual,accion_sugerida,observaciones_revision,titulo_es_sugerido,periodo,pais,region,nombre_objeto_original,decision_filtro,estado_filtrado,motivo_filtrado,url_objeto,url_imagen,url_imagen_miniatura
aceptado_por_filtro,308131,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308131,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,316948,Openweave Cap,Peruvian,Textiles-Costumes,Cotton,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316948,https://images.metmuseum.org/CRDImages/ao/original/hz1994_35_123.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/hz1994_35_123.jpg
aceptado_por_filtro,316910,Sash Fragment,Peruvian,Textiles-Woven,Cotton,18,,,,Fragmento textil,,Peru,,Sash fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['sash'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['sash'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316910,"https://images.metmuseum.org/CRDImages/ao/original/DP18680_1994.35.85,2.jpg","https://images.metmuseum.org/CRDImages/ao/web-large/DP18680_1994.35.85,2.jpg"
aceptado_por_filtro,316949,Openweave Cap with Tassels,Peruvian,Textiles-Costumes,Cotton,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316949,https://images.metmuseum.org/CRDImages/ao/original/DP101292.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP101292.jpg
aceptado_por_filtro,308125,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308125,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308126,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308126,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308127,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308127,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308128,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308128,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308124,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308124,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308130,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308130,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308133,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308133,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308132,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308132,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308134,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308134,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,308129,Skein of Camelid Hair,Peruvian,Textiles,Camelid hair,13,,,,Objeto textil,,Peru,,Skein,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308129,https://images.metmuseum.org/CRDImages/ao/original/97523.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97523.jpg
aceptado_por_filtro,316943,Feathered Band,Peruvian,Textiles-Featherwork,"Cotton, feathers",11,,,,Objeto textil,,Peru,,Band,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316943,https://images.metmuseum.org/CRDImages/ao/original/DP18599.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18599.jpg
aceptado_por_filtro,316916,Sash Fragments,Peruvian,Textiles-Woven,Cotton,18,,,,Fragmento textil,,Peru,,Sash fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['sash'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['sash'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316916,https://images.metmuseum.org/CRDImages/ao/original/DP18678_1994.35.91.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18678_1994.35.91.jpg
aceptado_por_filtro,316915,Sash Fragments,Peruvian,Textiles-Woven,Cotton,18,,,,Fragmento textil,,Peru,,Sash fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['sash'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['sash'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316915,"https://images.metmuseum.org/CRDImages/ao/original/DP18677_1994.35.90A,B.jpg","https://images.metmuseum.org/CRDImages/ao/web-large/DP18677_1994.35.90A,B.jpg"
aceptado_por_filtro,315785,Hat,Peruvian,Textiles-Woven,Cotton,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/315785,https://images.metmuseum.org/CRDImages/ao/original/vs1987_394_705.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/vs1987_394_705.jpg
aceptado_por_filtro,307836,Bag,Peruvian,Textiles-Woven,Camelid hair,17,,,,Bolsa textil,,Peru,,Bag,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['bag'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/307836,https://images.metmuseum.org/CRDImages/ao/original/DP101287.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP101287.jpg
aceptado_por_filtro,307842,Bag,Peruvian,Textiles-Woven,Camelid hair,17,,,,Bolsa textil,,Peru,,Bag,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['bag'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/307842,https://images.metmuseum.org/CRDImages/ao/original/DP18689.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18689.jpg
aceptado_por_filtro,308084,Tapestry Border Fragment,Peruvian,Textiles-Woven,Camelid hair,14,,,,Fragmento textil,,Peru,,Border Fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['tapestry'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/308084,https://images.metmuseum.org/CRDImages/ao/original/97502.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/97502.jpg
aceptado_por_filtro,316940,Hat,Peruvian,Textiles-Costumes,Camelid hair,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316940,https://images.metmuseum.org/CRDImages/ao/original/DP18717.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18717.jpg
aceptado_por_filtro,316955,Cap,Peruvian,Textiles-Costumes,Camelid hair,10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316955,https://images.metmuseum.org/CRDImages/ao/original/DP-30089-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30089-001.jpg
aceptado_por_filtro,316931,Headband,Peruvian,Textiles-Woven,Camelid hair,18,,,,Banda o vincha textil,,Peru,,Headband,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['headband'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['headband'] | título contiene términos débiles asociados a fragmentos o paneles: ['band'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316931,https://images.metmuseum.org/CRDImages/ao/original/1994.35.106_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1994.35.106_a.JPG
aceptado_por_filtro,316894,Sash Fragment with Fringe,Peruvian,Textiles-Woven,Camelid hair,18,,,,Fragmento textil,,Peru,,Sash fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['sash'] | material contiene fibras o soporte textil: ['camelid'] | título contiene términos textiles: ['sash'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316894,https://images.metmuseum.org/CRDImages/ao/original/DP18602.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP18602.jpg
aceptado_por_filtro,316961,Feathered Cap,Peruvian,Textiles-Featherwork,"Camelid hair, feathers",10,,,,Objeto textil,,Peru,,Hat,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316961,https://images.metmuseum.org/CRDImages/ao/original/DP-30088-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30088-001.jpg
aceptado_por_filtro,320804,Hanging (?) Fragment,Peruvian,Textiles-Woven,"Camelid hair, cotton",15,,,,Fragmento textil,,Peru,,Tapestry fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['tapestry'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/320804,https://images.metmuseum.org/CRDImages/ao/original/TR.489.2010_a.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/TR.489.2010_a.jpg
aceptado_por_filtro,316906,Tunic Fragment,Peruvian,Textiles-Woven,"Cotton, camelid hair",18,,,,Túnica textil,,Peru,,Tunic fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['tunic'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['tunic'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'peruvian']",https://www.metmuseum.org/art/collection/search/316906,https://images.metmuseum.org/CRDImages/ao/original/1994.35.81.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/1994.35.81.jpg
aceptado_por_filtro,316945,Border Fragment,Paracas,Textiles-Woven,"Cotton, camelid hair",11,,,,Fragmento textil,,Peru,,Border fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment', 'border'] | evidencia cultural/geográfica andina: ['peru', 'paracas']",https://www.metmuseum.org/art/collection/search/316945,https://images.metmuseum.org/CRDImages/ao/original/DP-28474-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-28474-001.jpg
aceptado_por_filtro,308287,Tabard,Chimú,Feathers-Costumes,"Cotton, feathers, plant fiber",5,,,,,,Peru,,Tabard,aceptar,aceptado,"material contiene fibras o soporte textil: ['cotton', 'fiber'] | evidencia cultural/geográfica andina: ['peru', 'chimú', 'chimu']",https://www.metmuseum.org/art/collection/search/308287,https://images.metmuseum.org/CRDImages/ao/original/DP-41559-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-41559-001.jpg
aceptado_por_filtro,308120,Tunic,Inca,Textiles-Woven,"Camelid hair, cotton",17,,,,Túnica textil,,Peru,,Tunic,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['tunic'] | material contiene fibras o soporte textil: ['cotton', 'camelid'] | título contiene términos textiles: ['tunic'] | evidencia cultural/geográfica andina: ['peru', 'inca']",https://www.metmuseum.org/art/collection/search/308120,https://images.metmuseum.org/CRDImages/ao/original/DP-26536-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-26536-001.jpg
aceptado_por_filtro,307449,Bag,Inca,Textiles-Woven,Cotton,17,,,,Bolsa textil,,Peru,,Bag,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['bag'] | evidencia cultural/geográfica andina: ['peru', 'inca']",https://www.metmuseum.org/art/collection/search/307449,https://images.metmuseum.org/CRDImages/ao/original/50407.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/50407.jpg
aceptado_por_filtro,319524,Fragmentary Woman's Dress,Inca,Textiles-Woven,Camelid fiber,11,,,,Fragmento textil,,Peru,,Dress fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | material contiene fibras o soporte textil: ['camelid', 'fiber'] | título contiene términos débiles asociados a fragmentos o paneles: ['fragment'] | evidencia cultural/geográfica andina: ['peru', 'inca']",https://www.metmuseum.org/art/collection/search/319524,https://images.metmuseum.org/CRDImages/ao/original/2004.406_detail.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/2004.406_detail.jpg
aceptado_por_filtro,316926,Feathered Bag,Inca,Textiles-Featherwork,"Cotton, feathers",17,,,,Bolsa textil,,Peru,,Bag,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['bag'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['bag'] | evidencia cultural/geográfica andina: ['peru', 'inca']",https://www.metmuseum.org/art/collection/search/316926,https://images.metmuseum.org/CRDImages/ao/original/DP158704.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP158704.jpg
aceptado_por_filtro,316822,Feathered Tunic,Inca,Textiles-Featherwork,"Cotton, feathers",17,,,,Túnica textil,,Peru,,Tunic fragment,aceptar,aceptado,"clasificación contiene evidencia textil: ['textile', 'textiles'] | nombre de objeto contiene términos textiles: ['tunic'] | material contiene fibras o soporte textil: ['cotton'] | título contiene términos textiles: ['tunic'] | evidencia cultural/geográfica andina: ['peru', 'inca']",https://www.metmuseum.org/art/collection/search/316822,https://images.metmuseum.org/CRDImages/ao/original/lb1993_474.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/lb1993_474.jpg
